"Status","Name","Duration in ms","Description"
"failed","pytest.test_robot_faq_category.TestRobotFaqCategory#test_save_category","47","
        常规问答问答对分类信息--保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_greeting_query","40","
        机器人欢迎语查询
        "
"passed","pytest.test_robot_manage.TestRobotManage#test_robot_edit","48","
        编辑robot
        "
"passed","pytest.test_robot_faq.TestRobotFaq#test_query_faq","42","
        常规问答问答对配置信息--根据分类和机器人Id查询问题分页数据
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_artificial_settings_save","41","
        机器人转人工设置保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_advance_settings_query","58","
        机器人高级设置查询
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_related_related_question_query","37","
        机器人关联问题查询
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_greeting_save","51","
        机器人欢迎语保存
        "
"passed","pytest.test_robot_faq.TestRobotFaq#test_change_status","44","
        常规问答问答对配置信息--批量修改状态
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_greeting_save","39","
        机器人欢迎语保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_related_question_save","42","
        机器人关联问题保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_un_problem_query","45","
        机器人未知问题回复查询
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_threshold_query","46","
        机器人阈值范围查询
        "
"failed","pytest.test_robot_template_category.TestRobotTemplateCategory#test_cite_faq[编辑引用-{""data"": {""id"":""95648847035760640"",""question"":""   发热该怎么办"",""categoryId"":""0"",""answerIds"":""[\""96812832609370112\""]"",""addTime"":""2020-09-02 18:06:22"",""modifyTime"":""2020-09-05 21:23:14"",""templateId"":5,""answerForms"":[{""content"":""您有发热，建议您测量一下体温，如果体温大于37度三，建议您到医院完善血常规，c反应蛋白等相关检查。建议您多喝点温开水，注意休息，做好自我防护，出门时一定要戴口罩，注意勤洗手，室内要通风换气，保持清新。"",""parentFAQId"":""95648847035760640"",""categoryId"":""0"",""addTime"":""2020-09-05 21:23:14"",""modifyTime"":""2020-09-05 21:23:14"",""templateId"":""5""}],""key"":""95648847035760640"",""similarQuestionforms"":","55","
        预置问答问答对配置信息--引用
        "
"passed","pytest.test_robot_faq.TestRobotFaq#test_save_faq[错参-robotId缺少-{""data"":{""question"": ""ZL-测试配置问答对信息1"", ""categoryId"": ""895"",""similarQuestionforms"": [{""question"": ""ZL-测试配置问答对信息1-1""}],""answerForms"": ","45","
        常规问答问答对配置信息--保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_threshold_save","42","
        机器人阈值范围保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_artificial_settings_save","53","
        机器人转人工设置保存
        "
"passed","pytest.test_robot_manage.TestRobotManage#test_robot_plan_list","61","
        planList-无参数直接校验
        "
"passed","pytest.test_robot_faq.TestRobotFaq#test_change_status","48","
        常规问答问答对配置信息--批量修改状态
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_advance_settings_query","45","
        机器人高级设置查询
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_unproblem_save[正常保存-开启未知问题回复，并增加1条回复-{""robotId"":""877"",""unknowResponseEnable"":""true"",""unknowResponseList"":","64","
        机器人未知问题保存
        "
"passed","pytest.test_robot_template_category.TestRobotTemplateCategory#test_query_faq_by_id","153","
        预置回答问答对配置信息--根据ID查询
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_want_toask_save","43","
        机器人猜你想问保存
        "
"passed","pytest.test_robot_faq.TestRobotFaq#test_save_faq[错参-未配置答案-{""data"":{""question"": ""ZL-测试配置问答对信息1"", ""categoryId"": ""895"", ""similarQuestionforms"": [],""answerForms"": ","44","
        常规问答问答对配置信息--保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_hot_question_save[正常保存-开启保存热点问题，新增一条-{""robotId"":""877"",""hotQuestionEnable"":""false"",""hotDataMode"":""MANUAL_ADD"",""guideWord"":""通过热点接口添加-热点问题"",""hotQuestionList"":","84","
        机器人热点问题保存
        "
"failed","pytest.test_robot_config.TestRobotConfig#test_robot_want_toask_save","42","
        机器人猜你想问保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_threshold_save","41","
        机器人阈值范围保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_advance_settings_save","44","
        机器人高级设置保存
        "
"passed","pytest.test_robot_faq.TestRobotFaq#test_search_page","50","
        常规问答问答对配置信息--模糊查询分页数据
        "
"passed","pytest.test_robot_faq.TestRobotFaq#test_change_status[单个设置-停用-{""ids"": ""","60","
        常规问答问答对配置信息--批量修改状态
        "
"failed","pytest.test_robot_template_category.TestRobotTemplateCategory#test_save_faq[重复添加-{""data"":{""question"": ""zl-test分类测试问题2"", ""categoryId"": ""904"",""similarQuestionforms"": [{""question"": ""zl-test分类测试问题2-1""}],""answerForms"": [{""content"": ""<div>zl-test分类测试回答2</div>"",""condition"": ""","52","
        预置问答问答对分类信息--保存
        "
"passed","pytest.test_robot_faq_category.TestRobotFaqCategory#test_update_index_no","39","
        常规问答问答对分类信息--修改排序
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_guide_save[正常保存-关闭引导语-{""robotId"":""877"",""guideResponseEnable"":""false"",""guideWordList"":","61","
        机器人引导语保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_hot_question_save[异常保存-hotQuestionEnable为空-{""robotId"":""877"",""hotQuestionEnable"":"""",""hotDataMode"":""MANUAL_ADD"",""guideWord"":""通过热点接口添加-热点问题"",""hotQuestionList"":","51","
        机器人热点问题保存
        "
"passed","pytest.test_robot_manage.TestRobotManage#test_robot_detail","65","
        详情robot
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_guest_settings_save[缺参-relatedQuestionEnable为空-{""robotId"":""877"",""hotQuestion"":{""robotId"":""877"",""hotDataMode"":""MANUAL_ADD"",""guideWord"":"""",""hotQuestionList"":","47","
        机器人访客端保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_threshold_save","49","
        机器人阈值范围保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_advance_settings_save","52","
        机器人高级设置保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_guest_settings_query","69","
        机器人机器人访客端查询
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_warm_word_query","76","
        机器人暖场语查询
        "
"passed","pytest.test_robot_template_category.TestRobotTemplateCategory#test_search_standard_questions","49","
        预置回答问答对配置信息--根据分类和模板Id，模糊查询问题/答案分页数据
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_unproblem_save[缺参-responseContent为空-{""robotId"":""877"",""unknowResponseEnable"":""true"",""unknowResponseList"":","51","
        机器人未知问题保存
        "
"passed","pytest.test_robot_template_category.TestRobotTemplateCategory#test_query_template_query_page","41","
        预置回答问答对配置信息--根据分类和模板Id查询问题分页数据
        "
"passed","pytest.test_robot_faq.TestRobotFaq#test_delete_faq","47","
        常规问答问答对配置信息--删除
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_guest_settings_query","114","
        机器人机器人访客端查询
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_related_question_save","48","
        机器人关联问题保存
        "
"passed","pytest.test_robot_faq.TestRobotFaq#test_search_page[正常查询答案-{""userId"": ""11"", ""robotId"": ""877"",""keyName"": ""answer"",""curPage"": ""1"",""pageSize"": ""10""}-es-robot_faq_answer-{""query"":{""bool"":{""must"":[{""match"":{""userId"":11}},{""match"":{""robotId"":877}}]}},""sort"":","157","
        常规问答问答对配置信息--模糊查询分页数据
        "
"passed","pytest.test_robot_faq_category.TestRobotFaqCategory#test_query_category","44","
        常规问答问答对分类信息--查询
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_hot_question_query","58","
        机器人热点问题查询
        "
"failed","pytest.test_robot_config.TestRobotConfig#test_robot_advance_settings_save","42","
        机器人高级设置保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_want_toask_save","42","
        机器人猜你想问保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_related_question_save","43","
        机器人关联问题保存
        "
"passed","pytest.test_robot_manage.TestRobotManage#test_robot_query","44","
        查询robot
        "
"passed","pytest.test_robot_template_category.TestRobotTemplateCategory#test_query_faq_by_id","43","
        预置回答问答对配置信息--根据ID查询
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_artificial_settings_save","45","
        机器人转人工设置保存
        "
"failed","pytest.test_robot_faq_category.TestRobotFaqCategory#test_query_category","172","
        常规问答问答对分类信息--查询
        "
"failed","pytest.test_robot_config.TestRobotConfig#test_robot_related_question_save","42","
        机器人关联问题保存
        "
"passed","pytest.test_robot_manage.TestRobotManage#test_robot_delete","49","
        删除robot
        "
"passed","pytest.test_robot_manage.TestRobotManage#test_robot_add","40","
        新增robot
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_guide_save[错参-userId为空-{""robotId"":""877"",""guideResponseEnable"":""true"",""guideWordList"":","46","
        机器人引导语保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_related_question_save","38","
        机器人关联问题保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_greeting_save","40","
        机器人欢迎语保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_warm_word_save[正常保存-开启暖场语(增加两条暖场语）-{""robotId"":""877"",""warmResponseEnable"":""true"",""getContactDontSendEnable"":true,""warmSendLimitEnable"":true,""warmSendLimitNums"":5,""warmWordList"":","66","
        机器人暖场语保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_advance_settings_query","43","
        机器人高级设置查询
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_artificial_settings_save","40","
        机器人转人工设置保存
        "
"failed","pytest.test_robot_config.TestRobotConfig#test_robot_advance_settings_save","54","
        机器人高级设置保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_threshold_save","41","
        机器人阈值范围保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_guest_settings_query","85","
        机器人机器人访客端查询
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_greeting_save","43","
        机器人欢迎语保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_guide_query","42","
        机器人引导语查询
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_artificial_settings_query","73","
        机器人转人工设置查询
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_warm_word_save[正常保存-关闭暖场语(问候语为空）-{""robotId"":""358"",""warmResponseEnable"":""false"",""getContactDontSendEnable"":true,""warmSendLimitEnable"":true,""warmSendLimitNums"":5,""warmWordList"":","59","
        机器人暖场语保存
        "
"passed","pytest.test_robot_faq.TestRobotFaq#test_check_question","52","
        常规问答问答对配置信息--相似性判断--标准问题
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_want_toask_save","42","
        机器人猜你想问保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_want_toask_save","72","
        机器人猜你想问保存
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_want_toask_query","49","
        机器人猜你想问查询
        "
"passed","pytest.test_robot_faq_category.TestRobotFaqCategory#test_save_category","51","
        常规问答问答对分类信息--保存
        "
"passed","pytest.test_robot_template_category.TestRobotTemplateCategory#test_search_standard_questions","61","
        预置回答问答对配置信息--根据分类和模板Id，模糊查询问题/答案分页数据
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_threshold_save","43","
        机器人阈值范围保存
        "
"passed","pytest.test_robot_faq_category.TestRobotFaqCategory#test_update_index_no","51","
        常规问答问答对分类信息--修改排序
        "
"passed","pytest.test_robot_manage.TestRobotManage#test_robot_add","160","
        新增robot
        "
"passed","pytest.test_robot_config.TestRobotConfig#test_robot_hot_question_save[缺参-hotDataMode缺少-{""robotId"":""877"",""hotQuestionEnable"":""true"",""guideWord"":""通过热点接口添加-热点问题"",""hotQuestionList"":","42","
        机器人热点问题保存
        "
"passed","pytest.test_robot_manage.TestRobotManage#test_robot_set_status","69","
        开启/停用robot
        "
"passed","pytest.test_robot_manage.TestRobotManage#test_robot_add","77","
        新增robot
        "
